pid,Age_Years,Age_categories,Gender,Other_gender,Sex,Province,Nationality,GrowUp_Ireland,Area_Residence,Ethnicity,Ethnicity_Binary,Ethnic_Recode,Education,Education_Binary,Occupation,Occupation_Binary,Adults_household,Only_Adult_House,Children_household,Child_2,No_Child_House,Living_Alone,Income_2019,MH_therapy,Religious,Religion_Binary,Voted_GenElection,Voted_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,ReligiousBelief1,ReligiousBelief2,ReligiousBelief3,ReligiousBelief4,ReligiousBelief5,ReligiousBelief6,ReligiousBelief7,ReligiousBelief8,Chronic_Illness_self,Chronic_illness_family,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,INFO_1,INFO_2,INFO_3,INFO_4,INFO_5,INFO_6,INFO_7,INFO_8,INFO_9,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected,C19_Infected_Binary,C19_SomeoneClose_Infected,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance,Sex,Pregnant
1705629281,54,4,2, ,1,2,0,0,3,1,0,0,2,0,19,0,1,1,2,1,0,0,1,3,1,1,1,0,5,2,4,2,3,5,3,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,3,5,4,3,1,1,2,2,3,4,4,1,3,3,2,2,3,2,4,0,0,0,9,9,10,6,9,3,4,4,3,3,1,1,3,1,3,3,3,3,3,4,4,2,3,2,0,1,0,2,0,0,1,1,4,4,4,3,4,2,5,5,5,3,3,4,4,5,4,5,2,1,1,2,1,5,4,5,5,5,5,43,19,21,35,18,1,0
1705902950,37,3,1, ,0,1,1,1,3,6,1,1,5,1,18,0,4,0,2,1,0,0,3,1,7,0,2,1,3,4,4,1,2,5,2,4,4,2,4,2,4,1,10,8,3,4,3,4,2,2,3,2,1,1,2,2,2,2,1,4,3,3,2,3,1,3,2,3,3,0,0,0,7,9,7,6,7,4,4,2,4,1,1,1,3,2,3,3,3,4,1,2,2,2,3,2,0,1,0,1,0,1,0,1,1,1,1,1,2,2,1,1,1,2,2,4,2,2,4,2,1,4,4,4,4,4,2,5,5,6,6,36,6,19,22,23,0,0
1706381107,60,5,2, ,1,3,1,1,3,6,1,1,4,1,18,0,2,0,1,0,1,0,3,4,6,0,2,1,5,4,3,1,5,5,2,1,2,5,1,1,1,1,10,9,2,5,5,5,5,5,5,5,5,5,4,4,3,4,2,3,4,1,-99,5,1,5,2,1,3,0,1,0,11,7,6,9,7,4,4,4,4,1,4,4,4,3,2,2,2,1,1,4,4,4,1,2,0,1,0,2,0,0,1,1,1,1,1,1,4,6,5,7,1,1,2,1,4,5,5,5,1,5,2,1,2,2,1,5,5,6,5,40,8,23,45,14,1,0
1706553356,60,5,1, ,0,1,0,0,2,1,0,0,6,1,18,0,1,1,1,0,1,1,6,2,1,1,1,0,4,2,2,1,2,5,3,2,2,3,1,2,3,1,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,2,4,2,3,3,0,0,0,3,7,3,6,3,2,4,4,4,3,3,1,3,2,3,4,4,3,2,3,3,3,2,2,0,1,0,0,1,0,0,0,1,1,1,1,3,4,1,4,1,2,2,2,2,5,3,5,2,4,1,4,2,4,3,4,5,1,1,22,7,16,36,17,0,0
1706876942,24,1,2, ,1,1,0,0,3,1,0,0,5,1,19,0,3,0,2,1,0,0,1,1,1,1,1,0,3,3,3,3,3,3,2,4,4,2,4,2,2,4,5,5,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,3,3,3,3,4,3,3,3,3,3,0,1,0,4,5,4,3,8,2,4,4,4,4,2,2,2,2,2,2,3,3,2,2,2,2,2,2,0,1,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,7,5,24,15,18,27,24,1,0
1707032199,59,5,1, ,0,2,0,0,4,1,0,0,5,1,18,0,5,0,3,2,0,0,4,1,1,1,1,0,5,3,4,3,3,4,2,2,3,3,2,3,3,3,5,5,4,4,5,3,4,5,4,4,5,4,4,4,4,4,4,4,4,3,3,3,2,4,3,3,4,0,1,0,9,9,9,9,9,4,4,4,4,1,2,2,4,2,4,4,4,1,1,4,4,4,4,2,0,1,0,0,1,0,0,0,4,4,2,1,2,2,2,1,1,1,2,4,2,2,5,4,1,2,1,5,4,5,3,5,5,5,5,45,13,22,38,21,0,0
1707454658,34,2,1, ,0,1,1,1,1,1,0,0,5,1,18,0,2,0,3,2,0,0,8,1,1,1,2,1,4,2,2,4,4,2,2,3,3,3,3,3,3,3,1,1,1,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,11,11,11,8,6,3,3,2,3,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,0,3,1,1,0,1,0,1,2,2,2,2,2,3,2,2,1,5,6,1,3,3,3,3,3,3,3,4,3,3,4,3,5,5,1,47,10,18,24,23,0,0
1707735522,24,1,2, ,1,1,0,0,4,1,0,0,4,1,24,1,3,0,1,0,1,0,3,3,6,0,1,0,1,3,1,1,3,4,1,1,1,1,1,1,1,1,7,9,3,3,3,3,4,4,4,4,4,4,1,1,1,1,1,4,4,3,2,5,1,5,1,5,2,1,1,0,6,8,6,5,4,4,4,3,3,3,3,4,4,2,3,3,3,3,3,4,4,3,3,3,0,1,0,0,1,0,0,0,2,4,4,4,2,7,6,7,4,5,4,7,3,7,5,2,4,1,4,2,3,2,4,4,1,1,1,29,16,13,33,8,1,0
1707769650,32,2,2, ,1,2,1,1,4,1,0,0,4,1,23,0,2,0,2,1,0,0,1,2,1,1,1,0,4,1,1,1,4,5,3,1,1,1,1,1,1,1,8,8,3,4,4,4,5,5,5,5,5,4,2,2,4,3,2,5,5,3,4,5,1,3,3,3,3,0,0,0,11,11,11,8,9,1,4,4,4,4,2,3,3,3,3,3,3,2,2,3,4,2,2,1,0,2,0,1,0,1,0,1,1,1,1,1,1,4,5,5,4,3,3,4,3,5,2,5,4,3,3,5,1,5,3,5,5,5,5,50,5,16,41,10,1,0
1707869680,56,5,2, ,1,1,1,1,3,6,1,1,4,1,19,0,2,0,1,0,1,0,3,4,1,1,1,0,4,4,3,2,4,4,3,2,2,3,2,3,3,2,4,5,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,3,3,2,2,3,1,3,3,3,3,0,0,0,8,8,7,6,7,2,3,3,3,2,1,1,2,2,2,2,2,2,2,3,3,3,2,3,0,1,0,1,0,1,0,1,4,4,3,3,4,5,6,6,5,3,3,5,3,7,2,5,2,2,1,4,3,4,4,5,1,1,1,36,18,21,33,20,1,0
1708060890,35,3,1, ,0,1,1,1,1,5,1,3,6,1,18,0,2,0,2,1,0,0,4,1,1,1,2,1,3,5,4,2,5,4,4,1,2,2,1,4,4,1,9,4,2,2,3,2,3,3,4,5,3,3,3,2,4,4,3,3,5,2,3,4,1,1,4,3,3,0,0,0,9,10,6,8,11,1,3,1,4,3,2,2,1,2,2,3,3,3,2,3,2,1,2,3,0,2,0,0,1,0,0,0,2,3,3,3,5,3,1,2,2,2,1,6,2,2,2,4,5,4,4,3,2,4,4,5,1,1,1,44,16,23,28,19,0,0
1708737919,47,4,2, ,1,3,0,0,3,1,0,0,3,0,18,0,3,0,2,1,0,0,2,1,1,1,1,0,5,3,4,1,4,5,2,1,2,3,1,1,5,1,8,3,4,4,4,3,4,4,3,4,4,3,3,3,3,2,3,4,5,1,4,4,1,3,4,1,4,0,0,0,9,9,6,4,3,1,4,2,2,2,1,2,4,1,3,3,3,1,1,4,4,4,1,2,0,1,0,0,1,0,0,0,1,1,1,1,2,2,2,1,3,2,1,2,2,2,4,4,3,3,5,1,3,5,3,1,1,1,1,31,6,22,33,16,1,0
1709140591,63,5,1, ,0,1,0,0,2,1,0,0,3,0,18,0,2,0,1,0,1,0,3,1,1,1,1,0,4,4,5,3,5,2,1,1,3,4,1,3,4,1,3,2,5,3,4,3,4,4,2,4,4,3,1,1,2,2,1,4,5,3,4,3,4,2,4,3,3,0,1,0,9,11,11,10,11,4,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,3,3,2,0,1,0,0,1,0,0,0,4,3,3,1,3,2,6,4,5,5,3,5,2,6,3,4,1,4,4,4,2,4,2,4,5,1,5,52,14,23,31,18,0,0
1709342208,37,3,2, ,1,2,1,1,2,1,0,0,8,1,28,0,2,0,2,1,0,0,5,3,1,1,2,1,2,2,2,4,4,2,3,3,3,3,2,3,3,3,8,7,3,3,3,4,2,4,4,2,2,3,3,3,3,3,4,5,3,3,2,2,4,5,3,5,2,1,1,0,7,9,8,9,7,3,3,1,3,2,1,2,2,3,3,2,1,3,3,1,3,1,3,1,0,1,0,1,0,1,0,1,3,2,2,4,4,5,6,4,4,2,2,5,3,4,3,4,4,3,3,2,2,3,5,5,5,5,5,40,15,16,27,23,1,0
1709510808,38,3,1, ,0,2,0,0,1,1,0,0,4,1,18,0,1,1,2,1,0,0,2,1,1,1,1,0,3,4,5,2,3,4,5,2,2,3,4,3,4,2,8,8,1,3,4,4,4,3,4,3,2,3,2,2,1,2,3,3,4,5,5,4,3,2,3,3,4,0,0,0,9,8,8,8,6,3,2,3,3,3,2,3,4,3,4,3,2,3,3,2,2,3,3,2,0,1,0,0,1,0,0,0,5,4,3,4,4,6,5,4,5,2,2,5,3,5,5,4,4,3,4,3,4,3,3,3,5,5,5,39,20,21,30,25,0,0
1709625957,57,5,1, ,0,1,0,0,1,1,0,0,3,0,18,0,2,0,2,1,0,0,4,1,1,1,1,0,3,3,2,1,3,5,4,3,2,3,2,1,3,1,7,7,5,3,4,4,3,3,3,3,3,3,3,3,3,2,3,-99,3,5,3,5,2,2,3,1,1,0,0,0,7,8,9,7,8,2,4,2,4,2,2,2,3,2,2,4,2,4,2,2,2,3,3,2,0,1,0,0,1,0,0,0,1,3,1,3,2,4,4,4,3,2,2,5,3,5,3,4,2,4,4,3,3,4,3,3,5,5,5,39,10,17,29,19,0,0
1709692619,46,4,1, ,0,2,1,1,3,6,1,1,4,1,18,0,3,0,1,0,1,0,2,2,6,0,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,1,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,30,15,18,27,24,0,0
1709718729,46,4,1, ,0,3,0,0,3,1,0,0,5,1,18,0,1,1,1,0,1,1,4,2,6,0,1,0,5,4,2,1,2,5,2,2,2,2,2,1,3,1,8,8,4,4,4,4,5,5,4,5,5,4,3,4,4,3,2,4,5,5,2,5,2,4,2,5,1,0,0,0,11,10,8,3,8,3,4,4,4,1,2,2,4,3,3,4,4,3,1,4,3,4,3,3,0,4,1,0,1,0,0,0,1,1,2,1,1,6,6,7,6,3,3,6,6,6,5,4,4,2,4,4,5,5,5,5,5,1,5,40,6,19,40,15,0,0
1709719507,25,2,2, ,1,1,1,1,3,6,1,1,3,0,18,0,2,0,2,1,0,0,2,1,1,1,4,0,2,4,5,4,4,3,3,2,4,3,2,3,2,1,7,6,3,4,4,3,5,5,5,5,5,5,4,4,4,5,3,5,5,1,2,3,2,1,4,2,4,0,0,0,8,9,11,7,6,3,4,4,4,3,2,2,2,2,3,4,4,3,2,4,4,4,3,2,0,1,0,0,1,0,0,0,2,3,2,1,3,5,2,3,2,3,2,4,3,5,4,4,3,2,2,4,2,4,4,4,5,1,1,41,11,22,41,20,1,0
1709755762,40,3,1, ,0,1,1,1,2,6,1,1,8,1,18,0,2,0,1,0,1,0,9,1,1,1,1,0,4,3,2,1,2,3,2,4,1,3,2,2,3,2,6,5,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,2,4,3,3,3,3,3,3,3,3,0,0,0,4,4,9,6,6,2,4,4,3,3,1,1,3,2,2,4,4,2,1,4,4,4,2,2,0,1,0,1,0,1,0,1,1,2,1,1,1,5,2,2,2,3,3,2,3,2,3,5,1,5,3,4,2,4,1,4,5,7,5,29,6,15,36,19,0,0
1709816571,26,2,2, ,1,4,0,0,3,1,0,0,3,0,19,0,1,1,3,2,0,0,1,2,1,1,2,1,4,2,2,1,4,4,3,1,2,3,2,4,2,2,5,5,3,3,4,5,3,3,3,3,3,3,3,3,2,1,2,3,3,4,2,2,1,3,3,2,3,0,0,0,8,7,9,6,10,1,3,3,4,4,1,1,1,3,2,3,3,3,3,3,3,3,3,3,0,1,0,0,1,0,0,0,2,4,4,2,5,5,2,5,2,3,2,2,6,5,4,3,4,1,4,2,4,4,5,5,5,1,5,40,17,17,30,19,1,0
1710256326,66,6,1, ,0,3,0,0,4,1,0,0,5,1,19,0,2,0,1,0,1,0,2,1,1,1,1,0,2,1,3,2,1,2,1,1,2,1,1,1,3,1,5,7,5,5,5,5,5,5,5,4,4,5,1,1,2,1,2,4,4,3,2,5,1,3,3,3,3,0,0,0,9,11,10,10,10,2,3,1,3,4,1,1,1,2,1,1,1,2,2,2,2,1,3,2,0,1,0,2,0,0,1,1,1,1,3,3,3,5,4,2,2,1,1,4,3,5,1,4,3,5,3,5,1,5,1,3,5,5,6,50,11,11,43,11,0,0
1710331345,62,5,1, ,0,1,0,0,3,1,0,0,3,0,18,0,4,0,1,0,1,0,2,1,1,1,1,0,3,4,4,2,2,4,2,2,2,2,2,5,4,2,8,7,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,2,3,1,5,2,4,2,4,3,4,0,0,0,8,6,7,2,4,3,4,3,3,3,2,2,2,3,3,3,3,2,2,4,4,4,3,2,0,1,0,2,0,0,1,1,1,3,2,4,2,2,2,2,2,3,2,5,3,3,2,4,4,4,1,4,3,3,4,2,5,1,1,27,12,19,35,21,0,0
1710660661,60,5,2, ,1,1,0,0,3,1,0,0,5,1,28,0,2,0,1,0,1,0,2,2,1,1,1,0,5,5,5,1,1,5,3,1,1,1,1,1,5,1,5,5,4,5,5,5,5,5,5,5,5,5,1,1,3,3,1,3,3,1,1,5,1,5,5,5,1,0,1,0,11,11,11,11,11,3,4,4,4,4,2,2,3,4,3,3,3,3,3,3,3,3,3,3,0,1,0,0,1,0,0,0,1,1,1,1,1,2,5,5,5,5,7,5,5,5,4,4,1,4,1,1,1,4,1,1,5,5,5,55,5,22,45,14,1,0
1710672294,39,3,2, ,1,1,1,0,1,6,1,1,3,0,20,1,2,0,3,2,0,0,2,1,1,1,2,1,3,4,4,3,4,4,3,3,3,3,3,3,3,3,5,5,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,6,8,6,6,6,2,4,4,4,4,1,1,2,1,2,3,3,3,3,3,3,3,3,2,0,1,0,1,0,1,0,1,4,3,3,3,4,4,5,4,4,4,3,4,3,4,3,4,3,4,4,4,3,3,4,3,5,5,5,32,17,22,28,24,1,0
1710687024,50,4,1, ,0,1,0,0,1,1,0,0,8,1,28,0,3,0,1,0,1,0,4,1,1,1,1,0,3,1,2,2,2,2,1,1,1,1,2,1,4,1,8,9,3,3,4,5,4,4,4,4,4,4,2,1,3,3,1,4,4,3,4,3,2,2,2,2,2,1,1,0,5,9,6,5,9,3,4,2,3,2,3,3,3,3,3,3,3,2,1,4,4,3,3,3,0,1,0,0,1,0,0,0,2,3,3,3,2,5,4,4,4,3,3,4,3,5,4,4,4,4,2,4,4,5,3,5,1,5,1,34,13,12,36,12,0,0
1710769738,33,2,1, ,0,2,0,0,1,1,0,0,4,1,20,1,4,0,1,0,1,0,3,1,6,0,2,1,2,2,2,1,1,3,2,3,3,4,2,3,3,3,5,7,3,3,3,3,4,4,4,3,3,3,2,2,2,2,2,4,3,3,3,5,1,5,5,5,3,0,0,0,4,7,3,6,6,1,4,3,4,3,1,2,4,3,2,3,3,3,1,2,2,3,2,2,0,1,0,0,1,0,0,0,1,3,1,1,1,4,2,2,2,5,3,4,6,5,5,3,2,3,1,1,1,4,4,5,1,1,1,26,7,11,30,23,0,0
1710817924,50,4,2, ,1,3,0,0,3,1,0,0,6,1,18,0,1,1,1,0,1,1,4,1,1,1,1,0,5,1,1,1,2,4,1,1,1,1,1,1,1,1,6,8,4,5,4,4,5,5,5,5,5,5,4,4,4,4,4,5,5,1,5,2,1,2,3,5,2,0,0,0,2,8,1,2,6,3,4,3,2,1,2,3,3,2,3,4,4,2,1,4,4,4,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,2,1,2,5,4,4,1,5,1,4,1,5,1,4,5,7,5,19,5,14,43,8,1,0
1711044453,21,1,1, ,0,1,1,1,1,5,1,3,3,0,23,0,5,0,3,2,0,0,3,1,2,1,2,1,2,4,3,3,3,3,3,3,2,3,3,4,4,3,5,5,1,2,3,2,3,2,3,2,3,3,2,2,2,2,3,5,5,3,3,3,3,4,2,3,3,0,0,0,6,6,5,7,7,3,2,3,3,3,2,4,4,4,4,2,2,2,3,3,3,3,3,2,0,1,0,0,1,0,0,0,2,3,3,3,3,3,3,3,5,4,3,5,3,4,3,3,2,2,4,4,4,4,5,4,6,6,5,31,14,18,23,25,0,0
1711069750,20,1,2, ,1,1,1,0,2,8,1,4,3,0,23,0,2,0,1,0,1,0,2,2,1,1,2,1,2,5,4,3,4,5,4,2,2,4,2,5,3,3,7,4,3,3,3,2,4,3,2,3,3,3,3,2,2,1,2,4,5,2,4,2,2,3,2,4,2,0,0,0,6,7,7,7,7,1,4,3,4,4,1,1,4,3,4,3,4,4,2,4,4,4,2,2,0,1,0,0,1,0,0,0,3,4,4,4,5,5,4,5,5,3,3,4,3,4,3,4,5,2,4,4,4,4,4,5,5,5,5,34,20,23,26,25,1,0
1711226973,33,2,1, ,0,1,0,0,1,7,1,2,6,1,18,0,2,0,3,2,0,0,3,1,1,1,1,0,1,5,5,1,1,5,5,1,1,5,1,5,5,1,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,0,0,0,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,0,1,0,0,1,0,0,0,5,5,5,5,5,1,1,1,1,7,7,1,7,1,5,5,5,5,5,5,5,5,5,5,1,6,5,17,25,18,45,24,0,0
1711433456,47,4,2, ,1,2,1,1,3,6,1,1,5,1,19,0,3,0,2,1,0,0,6,1,1,1,2,1,2,4,4,2,4,4,3,2,2,3,2,2,3,4,10,7,2,4,3,4,5,5,5,5,5,4,3,3,5,4,3,4,5,1,4,1,2,1,1,2,1,1,1,0,10,9,6,8,10,2,4,3,4,4,1,1,4,4,3,4,4,3,3,4,4,4,3,2,0,1,0,0,1,0,0,0,3,5,5,5,5,5,3,7,4,1,1,6,5,5,3,5,2,2,4,2,4,5,5,4,5,5,5,43,23,20,40,21,1,0
1711641624,21,1,2, ,1,2,0,0,2,1,0,0,4,1,23,0,4,0,2,1,0,0,1,2,6,0,1,0,2,2,3,1,3,3,3,2,2,4,1,4,2,2,5,7,3,2,2,4,4,4,4,3,3,3,3,3,3,3,2,3,3,2,2,4,1,5,3,4,2,0,0,0,7,7,7,7,7,2,3,1,3,3,1,2,2,3,2,2,1,2,1,3,2,2,2,3,0,2,0,0,1,0,0,0,1,4,3,1,3,3,2,2,3,3,2,5,6,2,4,3,4,4,2,4,4,4,4,4,1,6,6,35,12,14,29,20,1,0
1711909803,21,1,1, ,0,1,0,0,3,1,0,0,2,0,19,0,1,1,3,2,0,0,1,3,1,1,1,0,2,2,2,4,4,4,4,3,2,4,2,4,5,1,4,5,1,2,3,4,3,4,4,1,3,4,3,3,3,2,3,4,2,4,3,4,4,3,4,2,3,0,1,0,6,6,7,5,5,3,3,3,3,2,2,3,3,3,2,2,3,2,2,3,3,2,3,1,0,2,0,2,0,0,1,1,3,4,3,2,3,5,3,2,5,3,3,4,3,2,3,1,3,3,4,4,3,3,3,3,5,5,5,29,15,18,28,25,0,0
1712031193,63,5,2, ,1,2,0,0,1,1,0,0,3,0,21,1,1,1,1,0,1,1,2,1,1,1,2,1,5,4,5,1,5,5,1,1,4,1,1,1,5,1,4,3,2,4,3,4,4,4,4,5,4,4,2,1,4,2,1,5,5,3,4,1,3,1,4,1,4,0,0,0,4,8,5,6,9,1,3,2,2,1,4,4,3,2,3,2,2,3,2,4,4,3,2,2,0,1,0,2,0,0,1,1,2,4,3,1,4,1,1,4,1,2,1,6,4,5,4,4,1,5,2,4,1,5,1,5,5,7,1,32,14,25,36,15,1,0
1712178300,20,1,2, ,1,1,0,0,1,1,0,0,3,0,18,0,1,1,1,0,1,1,2,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,1,1,3,2,2,3,3,3,0,0,0,6,6,6,6,6,2,1,2,2,2,3,3,3,2,2,2,3,3,3,3,3,2,2,1,0,1,0,1,0,1,0,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,3,3,5,5,1,30,15,18,26,24,1,0
1712326123,43,3,1, ,0,1,1,1,3,6,1,1,3,0,26,1,2,0,2,1,0,0,2,1,1,1,2,1,4,5,3,3,4,4,2,2,3,3,2,2,3,3,10,10,1,5,5,3,5,5,3,5,5,3,4,4,4,4,3,5,5,2,5,1,2,1,3,1,2,0,0,0,11,6,11,6,11,1,4,4,4,4,1,1,1,3,1,2,2,2,2,4,4,3,4,2,0,1,0,0,1,0,0,0,4,3,4,3,3,3,3,5,3,2,2,3,3,6,4,5,2,4,4,4,3,3,4,3,5,1,5,45,17,23,39,20,0,0
1712496948,21,1,2, ,1,1,1,1,1,7,1,2,3,0,20,1,3,0,1,0,1,0,1,1,1,1,2,1,3,4,4,3,4,5,1,2,2,5,1,1,3,2,9,10,3,2,3,5,4,4,4,3,4,3,4,3,3,3,2,3,4,3,5,1,5,1,5,4,5,0,0,0,7,9,7,6,8,1,4,3,4,4,1,1,4,4,4,4,4,4,3,4,4,4,3,2,0,1,0,2,0,0,1,1,3,4,4,3,2,3,4,1,1,3,2,4,4,1,4,5,3,4,4,3,2,4,3,5,1,1,6,37,16,23,32,17,1,0
1712839909,22,1,2, ,1,2,1,0,3,6,1,1,4,1,28,0,1,1,1,0,1,1,1,3,1,1,1,0,3,2,4,1,4,3,3,3,3,3,2,2,2,2,6,5,3,3,4,2,4,4,3,4,4,3,1,1,2,1,1,3,4,2,2,3,2,1,3,1,3,0,1,0,7,10,8,7,8,1,1,1,3,2,4,3,4,3,1,1,1,3,2,4,3,3,2,2,0,1,0,1,0,1,0,1,4,4,3,3,3,5,3,4,3,3,3,4,3,4,4,3,4,1,2,1,3,3,4,5,5,1,1,40,17,17,31,20,1,0
1713200545,48,4,1, ,0,2,0,0,3,1,0,0,3,0,27,0,2,0,3,2,0,0,5,1,1,1,1,0,5,4,4,1,3,5,2,2,3,3,5,1,3,1,5,4,4,5,4,5,4,4,5,3,4,4,2,1,2,2,1,2,2,3,3,4,1,3,3,4,2,0,0,0,10,11,9,9,10,1,4,2,1,2,1,1,4,1,2,3,3,1,2,2,2,1,3,2,0,1,0,0,1,0,0,0,1,3,3,3,5,1,1,2,1,1,1,1,1,1,3,5,1,5,5,5,1,5,1,5,5,6,5,49,15,22,38,20,0,0
1713306319,45,4,2, ,1,3,1,1,4,6,1,1,6,1,21,1,2,0,4,3,0,0,8,2,1,1,4,0,3,4,1,1,3,3,4,1,2,2,1,1,2,2,10,10,2,4,4,4,5,3,4,5,5,5,3,3,4,3,2,4,3,3,3,4,1,3,3,3,3,0,0,0,8,11,6,4,4,3,4,4,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,0,3,1,0,1,0,0,0,3,3,2,1,1,3,2,2,2,2,1,4,2,2,1,4,2,3,2,5,3,4,2,4,1,5,1,33,10,15,39,15,1,0
1713306403,34,2,2, ,1,2,1,1,1,6,1,1,6,1,19,0,2,0,2,1,0,0,8,1,6,0,2,1,3,3,2,1,3,4,1,1,1,1,1,1,1,1,8,8,3,3,4,5,4,4,4,4,4,4,4,4,4,4,3,5,5,3,5,5,1,5,2,4,1,0,0,0,5,5,8,6,7,3,3,3,3,4,1,2,3,3,2,2,2,2,3,3,4,3,3,2,0,1,0,0,1,0,0,0,3,4,3,3,3,3,4,4,4,3,5,5,4,2,4,4,2,4,5,3,3,4,3,3,5,5,5,31,16,16,36,8,1,0
1713361428,24,1,2, ,1,1,0,0,1,1,0,0,6,1,23,0,2,0,2,1,0,0,3,2,1,1,1,0,2,4,5,5,5,2,3,3,3,4,4,3,3,3,10,4,1,3,3,1,1,3,2,1,3,3,1,1,1,1,1,1,2,1,3,1,5,1,3,2,5,0,0,0,8,10,8,8,9,2,4,1,4,4,1,3,3,4,1,2,1,1,1,2,2,1,4,2,0,1,0,2,0,0,1,1,5,5,2,1,4,1,1,1,1,4,2,4,1,4,4,4,4,4,5,4,5,5,5,5,5,5,5,43,17,23,20,26,1,0
1713476937,28,2,2, ,1,3,1,0,1,1,0,0,5,1,18,0,2,0,2,1,0,0,4,1,2,1,2,1,5,5,5,5,5,3,3,3,2,4,1,5,5,2,5,5,3,5,5,5,5,5,5,5,4,5,3,3,4,3,3,3,4,1,5,1,4,1,3,1,5,0,0,0,8,9,8,10,9,1,3,1,3,4,1,3,2,3,3,3,3,3,3,3,3,2,2,2,0,1,0,1,0,1,0,1,3,3,3,4,5,6,5,1,3,6,3,6,4,4,3,4,3,3,5,3,2,3,4,2,5,5,5,44,18,28,44,25,1,0
1713501086,20,1,2, ,1,2,0,0,1,1,0,0,4,1,18,0,4,0,2,1,0,0,4,1,6,0,1,0,2,5,2,1,4,5,4,2,1,2,1,1,3,4,5,7,3,4,4,3,4,4,4,4,4,4,1,1,2,1,1,4,4,5,2,5,1,5,2,5,1,0,0,0,8,10,8,9,6,3,4,3,4,4,1,3,4,4,3,4,4,4,4,2,3,2,2,2,0,1,0,2,0,0,1,1,2,3,4,4,4,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,41,17,19,35,18,1,0
1713759625,23,1,2, ,1,2,0,0,4,1,0,0,3,0,23,0,3,0,1,0,1,0,1,1,1,1,1,0,1,3,5,3,4,2,3,2,1,3,1,5,5,3,1,1,2,5,5,5,5,5,5,5,4,4,1,1,3,1,1,3,5,3,4,1,1,1,3,1,5,0,1,0,6,1,1,6,11,2,4,4,4,4,3,3,4,4,2,4,4,4,4,3,4,4,4,2,0,1,0,0,1,0,0,0,1,1,1,1,5,4,5,5,4,1,1,7,1,7,5,5,4,5,5,5,5,3,1,5,5,5,5,25,9,18,43,23,1,0
